*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Tue Nov 11 14:21:47 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2025-Nov-10 00:00:00.0000 TDB
Stop  time      : A.D. 2025-Nov-17 00:00:00.0000 TDB
Step-size       : 4 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460996.036111111, A.D. 2025-Nov-16 12:52:00.0000,  8.683034038439620E+07,  1.197800753024203E+08, -7.407929972633719E+03, -2.460474521544970E+01,  1.738258750026627E+01,  3.363464756578338E-05,  4.934807076319184E+02,  1.479417943165521E+08, -3.673793662993232E-01,
2460996.038888889, A.D. 2025-Nov-16 12:56:00.0000,  8.682443514220183E+07,  1.197842469818298E+08, -7.407921927236021E+03, -2.460560639473491E+01,  1.738140757034716E+01,  3.341016466862357E-05,  4.934804135294806E+02,  1.479417061468595E+08, -3.673680729992810E-01,
2460996.041666667, A.D. 2025-Nov-16 13:00:00.0000,  8.681852969333135E+07,  1.197884183780503E+08, -7.407913935765624E+03, -2.460646751622215E+01,  1.738022759323835E+01,  3.318536223595459E-05,  4.934801194360834E+02,  1.479416179798770E+08, -3.673567806577719E-01,
2460996.044444445, A.D. 2025-Nov-16 13:04:00.0000,  8.681262403779867E+07,  1.197925894910707E+08, -7.407905998297036E+03, -2.460732857990707E+01,  1.737904756894346E+01,  3.296024039300960E-05,  4.934798253517262E+02,  1.479415298156047E+08, -3.673454892734916E-01,
2460996.047222222, A.D. 2025-Nov-16 13:08:00.0000,  8.680671817561762E+07,  1.197967603208797E+08, -7.407898114889860E+03, -2.460818958578529E+01,  1.737786749746611E+01,  3.273479926235723E-05,  4.934795312764076E+02,  1.479414416540421E+08, -3.673341988450944E-01,
2460996.050000000, A.D. 2025-Nov-16 13:12:00.0000,  8.680081210680212E+07,  1.198009308674657E+08, -7.407890285603702E+03, -2.460905053385249E+01,  1.737668737880994E+01,  3.250903897900059E-05,  4.934792372101273E+02,  1.479413534951891E+08, -3.673229093712775E-01,
2460996.052777778, A.D. 2025-Nov-16 13:16:00.0000,  8.679490583136599E+07,  1.198051011308177E+08, -7.407882510572672E+03, -2.460991142410430E+01,  1.737550721297857E+01,  3.228295966550832E-05,  4.934789431528845E+02,  1.479412653390455E+08, -3.673116208507063E-01,
2460996.055555556, A.D. 2025-Nov-16 13:20:00.0000,  8.678899934932317E+07,  1.198092711109242E+08, -7.407874789826572E+03, -2.461077225653636E+01,  1.737432699997561E+01,  3.205656145777169E-05,  4.934786491046784E+02,  1.479411771856110E+08, -3.673003332820800E-01,
2460996.058333333, A.D. 2025-Nov-16 13:24:00.0000,  8.678309266068749E+07,  1.198134408077739E+08, -7.407867123439908E+03, -2.461163303114434E+01,  1.737314673980470E+01,  3.182984447214210E-05,  4.934783550655083E+02,  1.479410890348855E+08, -3.672890466640623E-01,
2460996.061111111, A.D. 2025-Nov-16 13:28:00.0000,  8.677718576547283E+07,  1.198176102213555E+08, -7.407859511516988E+03, -2.461249374792388E+01,  1.737196643246948E+01,  3.160280884895172E-05,  4.934780610353733E+02,  1.479410008868686E+08, -3.672777609953312E-01,
2460996.063888889, A.D. 2025-Nov-16 13:32:00.0000,  8.677127866369312E+07,  1.198217793516577E+08, -7.407851954124868E+03, -2.461335440687061E+01,  1.737078607797356E+01,  3.137545471076919E-05,  4.934777670142727E+02,  1.479409127415601E+08, -3.672664762745762E-01,
2460996.066666667, A.D. 2025-Nov-16 13:36:00.0000,  8.676537135536216E+07,  1.198259481986692E+08, -7.407844451323152E+03, -2.461421500798022E+01,  1.736960567632059E+01,  3.114778218460401E-05,  4.934774730022057E+02,  1.479408245989599E+08, -3.672551925004693E-01,
2460996.069444444, A.D. 2025-Nov-16 13:40:00.0000,  8.675946384049390E+07,  1.198301167623786E+08, -7.407837003208697E+03, -2.461507555124832E+01,  1.736842522751418E+01,  3.091979140279477E-05,  4.934771789991717E+02,  1.479407364590676E+08, -3.672439096716867E-01,
2460996.072222222, A.D. 2025-Nov-16 13:44:00.0000,  8.675355611910219E+07,  1.198342850427746E+08, -7.407829609848559E+03, -2.461593603667059E+01,  1.736724473155797E+01,  3.069148249323916E-05,  4.934768850051697E+02,  1.479406483218832E+08, -3.672326277869164E-01,
2460996.075000000, A.D. 2025-Nov-16 13:48:00.0000,  8.674764819120093E+07,  1.198384530398460E+08, -7.407822271324694E+03, -2.461679646424268E+01,  1.736606418845560E+01,  3.046285558117034E-05,  4.934765910201991E+02,  1.479405601874062E+08, -3.672213468448349E-01,
2460996.077777778, A.D. 2025-Nov-16 13:52:00.0000,  8.674174005680399E+07,  1.198426207535813E+08, -7.407814987719059E+03, -2.461765683396023E+01,  1.736488359821069E+01,  3.023391079715054E-05,  4.934762970442593E+02,  1.479404720556366E+08, -3.672100668441203E-01,
2460996.080555555, A.D. 2025-Nov-16 13:56:00.0000,  8.673583171592526E+07,  1.198467881839693E+08, -7.407807759076357E+03, -2.461851714581891E+01,  1.736370296082689E+01,  3.000464826907745E-05,  4.934760030773492E+02,  1.479403839265741E+08, -3.671987877834524E-01,
2460996.083333333, A.D. 2025-Nov-16 14:00:00.0000,  8.672992316857862E+07,  1.198509553309987E+08, -7.407800585500896E+03, -2.461937739981436E+01,  1.736252227630782E+01,  2.977506813017783E-05,  4.934757091194683E+02,  1.479402958002184E+08, -3.671875096615079E-01,
2460996.086111111, A.D. 2025-Nov-16 14:04:00.0000,  8.672401441477798E+07,  1.198551221946582E+08, -7.407793467074633E+03, -2.462023759594226E+01,  1.736134154465714E+01,  2.954517050302030E-05,  4.934754151706157E+02,  1.479402076765693E+08, -3.671762324769662E-01,
2460996.088888889, A.D. 2025-Nov-16 14:08:00.0000,  8.671810545453720E+07,  1.198592887749364E+08, -7.407786403849721E+03, -2.462109773419824E+01,  1.736016076587845E+01,  2.931495552171981E-05,  4.934751212307907E+02,  1.479401195556267E+08, -3.671649562285121E-01,
2460996.091666667, A.D. 2025-Nov-16 14:12:00.0000,  8.671219628787020E+07,  1.198634550718221E+08, -7.407779395923018E+03, -2.462195781457797E+01,  1.735897993997542E+01,  2.908442330884498E-05,  4.934748272999928E+02,  1.479400314373903E+08, -3.671536809148173E-01,
2460996.094444444, A.D. 2025-Nov-16 14:16:00.0000,  8.670628691479084E+07,  1.198676210853038E+08, -7.407772443354130E+03, -2.462281783707711E+01,  1.735779906695168E+01,  2.885357399851074E-05,  4.934745333782207E+02,  1.479399433218598E+08, -3.671424065345647E-01,
2460996.097222222, A.D. 2025-Nov-16 14:20:00.0000,  8.670037733531304E+07,  1.198717868153704E+08, -7.407765546225011E+03, -2.462367780169133E+01,  1.735661814681086E+01,  2.862240771861480E-05,  4.934742394654741E+02,  1.479398552090351E+08, -3.671311330864356E-01,
2460996.100000000, A.D. 2025-Nov-16 14:24:00.0000,  8.669446754945065E+07,  1.198759522620105E+08, -7.407758704632521E+03, -2.462453770841626E+01,  1.735543717955662E+01,  2.839092459527848E-05,  4.934739455617522E+02,  1.479397670989159E+08, -3.671198605690936E-01,
2460996.102777778, A.D. 2025-Nov-16 14:28:00.0000,  8.668855755721761E+07,  1.198801174252128E+08, -7.407751918606460E+03, -2.462539755724756E+01,  1.735425616519258E+01,  2.815912476439308E-05,  4.934736516670541E+02,  1.479396789915019E+08, -3.671085889812348E-01,
2460996.105555556, A.D. 2025-Nov-16 14:32:00.0000,  8.668264735862781E+07,  1.198842823049661E+08, -7.407745188266039E+03, -2.462625734818092E+01,  1.735307510372240E+01,  2.792700834763906E-05,  4.934733577813791E+02,  1.479395908867931E+08, -3.670973183215305E-01,
2460996.108333333, A.D. 2025-Nov-16 14:36:00.0000,  8.667673695369512E+07,  1.198884469012589E+08, -7.407738513670862E+03, -2.462711708121200E+01,  1.735189399514971E+01,  2.769457547913134E-05,  4.934730639047267E+02,  1.479395027847891E+08, -3.670860485886719E-01,
2460996.111111111, A.D. 2025-Nov-16 14:40:00.0000,  8.667082634243345E+07,  1.198926112140800E+08, -7.407731894887984E+03, -2.462797675633644E+01,  1.735071283947816E+01,  2.746182628499128E-05,  4.934727700370958E+02,  1.479394146854897E+08, -3.670747797813145E-01,
2460996.113888889, A.D. 2025-Nov-16 14:44:00.0000,  8.666491552485672E+07,  1.198967752434180E+08, -7.407725332014263E+03, -2.462883637354992E+01,  1.734953163671139E+01,  2.722876089578108E-05,  4.934724761784858E+02,  1.479393265888947E+08, -3.670635118981622E-01,
2460996.116666667, A.D. 2025-Nov-16 14:48:00.0000,  8.665900450097878E+07,  1.199009389892618E+08, -7.407718825109303E+03, -2.462969593284809E+01,  1.734835038685306E+01,  2.699537944295116E-05,  4.934721823288960E+02,  1.479392384950039E+08, -3.670522449378753E-01,
2460996.119444444, A.D. 2025-Nov-16 14:52:00.0000,  8.665309327081358E+07,  1.199051024516000E+08, -7.407712374262512E+03, -2.463055543422663E+01,  1.734716908990680E+01,  2.676168205351104E-05,  4.934718884883257E+02,  1.479391504038170E+08, -3.670409788991448E-01,
2460996.122222222, A.D. 2025-Nov-16 14:56:00.0000,  8.664718183437499E+07,  1.199092656304212E+08, -7.407705979533494E+03, -2.463141487768120E+01,  1.734598774587626E+01,  2.652766885624658E-05,  4.934715946567741E+02,  1.479390623153340E+08, -3.670297137806407E-01,
2460996.125000000, A.D. 2025-Nov-16 15:00:00.0000,  8.664127019167691E+07,  1.199134285257142E+08, -7.407699641004205E+03, -2.463227426320746E+01,  1.734480635476511E+01,  2.629333998260819E-05,  4.934713008342404E+02,  1.479389742295544E+08, -3.670184495810430E-01,
2460996.127777778, A.D. 2025-Nov-16 15:04:00.0000,  8.663535834273329E+07,  1.199175911374677E+08, -7.407693358756602E+03, -2.463313359080108E+01,  1.734362491657698E+01,  2.605869555871720E-05,  4.934710070207240E+02,  1.479388861464781E+08, -3.670071862990292E-01,
2460996.130555556, A.D. 2025-Nov-16 15:08:00.0000,  8.662944628755797E+07,  1.199217534656704E+08, -7.407687132850289E+03, -2.463399286045774E+01,  1.734244343131552E+01,  2.582373572046492E-05,  4.934707132162239E+02,  1.479387980661049E+08, -3.669959239332827E-01,
2460996.133333333, A.D. 2025-Nov-16 15:12:00.0000,  8.662353402616490E+07,  1.199259155103110E+08, -7.407680963389575E+03, -2.463485207217309E+01,  1.734126189898438E+01,  2.558846059130815E-05,  4.934704194207399E+02,  1.479387099884345E+08, -3.669846624824861E-01,
2460996.136111111, A.D. 2025-Nov-16 15:16:00.0000,  8.661762155856797E+07,  1.199300772713782E+08, -7.407674850419164E+03, -2.463571122594280E+01,  1.734008031958722E+01,  2.535287030447364E-05,  4.934701256342707E+02,  1.479386219134668E+08, -3.669734019453016E-01,
2460996.138888889, A.D. 2025-Nov-16 15:20:00.0000,  8.661170888478108E+07,  1.199342387488606E+08, -7.407668794035912E+03, -2.463657032176257E+01,  1.733889869312770E+01,  2.511696499052363E-05,  4.934698318568159E+02,  1.479385338412015E+08, -3.669621423204281E-01,
2460996.141666667, A.D. 2025-Nov-16 15:24:00.0000,  8.660579600481817E+07,  1.199383999427471E+08, -7.407662794299424E+03, -2.463742935962803E+01,  1.733771701960945E+01,  2.488074477646762E-05,  4.934695380883746E+02,  1.479384457716384E+08, -3.669508836065370E-01,
2460996.144444444, A.D. 2025-Nov-16 15:28:00.0000,  8.659988291869310E+07,  1.199425608530263E+08, -7.407656851299107E+03, -2.463828833953487E+01,  1.733653529903614E+01,  2.464420979197968E-05,  4.934692443289461E+02,  1.479383577047773E+08, -3.669396258022906E-01,
2460996.147222222, A.D. 2025-Nov-16 15:32:00.0000,  8.659396962641983E+07,  1.199467214796869E+08, -7.407650965102017E+03, -2.463914726147877E+01,  1.733535353141144E+01,  2.440736016762202E-05,  4.934689505785298E+02,  1.479382696406180E+08, -3.669283689063876E-01,
2460996.150000000, A.D. 2025-Nov-16 15:36:00.0000,  8.658805612801223E+07,  1.199508818227176E+08, -7.407645135797560E+03, -2.464000612545539E+01,  1.733417171673897E+01,  2.417019603839776E-05,  4.934686568371249E+02,  1.479381815791602E+08, -3.669171129175046E-01,
2460996.152777778, A.D. 2025-Nov-16 15:40:00.0000,  8.658214242348425E+07,  1.199550418821071E+08, -7.407639363437891E+03, -2.464086493146041E+01,  1.733298985502242E+01,  2.393271752598736E-05,  4.934683631047306E+02,  1.479380935204037E+08, -3.669058578343131E-01,
2460996.155555556, A.D. 2025-Nov-16 15:44:00.0000,  8.657622851284978E+07,  1.199592016578442E+08, -7.407633648112416E+03, -2.464172367948950E+01,  1.733180794626544E+01,  2.369492476361756E-05,  4.934680693813462E+02,  1.479380054643483E+08, -3.668946036554864E-01,
2460996.158333333, A.D. 2025-Nov-16 15:48:00.0000,  8.657031439612272E+07,  1.199633611499176E+08, -7.407627989903092E+03, -2.464258236953833E+01,  1.733062599047167E+01,  2.345681788540332E-05,  4.934677756669711E+02,  1.479379174109938E+08, -3.668833503797137E-01,
2460996.161111111, A.D. 2025-Nov-16 15:52:00.0000,  8.656440007331704E+07,  1.199675203583159E+08, -7.407622388869524E+03, -2.464344100160259E+01,  1.732944398764479E+01,  2.321839701924233E-05,  4.934674819616046E+02,  1.479378293603401E+08, -3.668720980056731E-01,
2460996.163888889, A.D. 2025-Nov-16 15:56:00.0000,  8.655848554444660E+07,  1.199716792830279E+08, -7.407616845086217E+03, -2.464429957567796E+01,  1.732826193778846E+01,  2.297966229214410E-05,  4.934671882652458E+02,  1.479377413123868E+08, -3.668608465320425E-01,
2460996.166666667, A.D. 2025-Nov-16 16:00:00.0000,  8.655257080952534E+07,  1.199758379240423E+08, -7.407611358642578E+03, -2.464515809176009E+01,  1.732707984090634E+01,  2.274061383644721E-05,  4.934668945778938E+02,  1.479376532671337E+08, -3.668495959574873E-01,
2460996.169444445, A.D. 2025-Nov-16 16:04:00.0000,  8.654665586856718E+07,  1.199799962813478E+08, -7.407605929613113E+03, -2.464601654984470E+01,  1.732589769700208E+01,  2.250125178537843E-05,  4.934666008995484E+02,  1.479375652245806E+08, -3.668383462807095E-01,
2460996.172222222, A.D. 2025-Nov-16 16:08:00.0000,  8.654074072158605E+07,  1.199841543549331E+08, -7.407600558079779E+03, -2.464687494992741E+01,  1.732471550607936E+01,  2.226157626594727E-05,  4.934663072302085E+02,  1.479374771847274E+08, -3.668270975003531E-01,
2460996.175000000, A.D. 2025-Nov-16 16:12:00.0000,  8.653482536859585E+07,  1.199883121447869E+08, -7.407595244087279E+03, -2.464773329200396E+01,  1.732353326814184E+01,  2.202158741138049E-05,  4.934660135698736E+02,  1.479373891475737E+08, -3.668158496151352E-01,
2460996.177777778, A.D. 2025-Nov-16 16:16:00.0000,  8.652890980961053E+07,  1.199924696508980E+08, -7.407589987732470E+03, -2.464859157606999E+01,  1.732235098319318E+01,  2.178128534868762E-05,  4.934657199185427E+02,  1.479373011131195E+08, -3.668046026237108E-01,
2460996.180555556, A.D. 2025-Nov-16 16:20:00.0000,  8.652299404464400E+07,  1.199966268732551E+08, -7.407584789097309E+03, -2.464944980212120E+01,  1.732116865123705E+01,  2.154067021198358E-05,  4.934654262762155E+02,  1.479372130813644E+08, -3.667933565247614E-01,
2460996.183333333, A.D. 2025-Nov-16 16:24:00.0000,  8.651707807371016E+07,  1.200007838118469E+08, -7.407579648248851E+03, -2.465030797015327E+01,  1.731998627227712E+01,  2.129974212738972E-05,  4.934651326428909E+02,  1.479371250523083E+08, -3.667821113169681E-01,
2460996.186111111, A.D. 2025-Nov-16 16:28:00.0000,  8.651116189682296E+07,  1.200049404666620E+08, -7.407574565246701E+03, -2.465116608016187E+01,  1.731880384631705E+01,  2.105850122724462E-05,  4.934648390185683E+02,  1.479370370259509E+08, -3.667708669990026E-01,
2460996.188888889, A.D. 2025-Nov-16 16:32:00.0000,  8.650524551399632E+07,  1.200090968376893E+08, -7.407569540187716E+03, -2.465202413214270E+01,  1.731762137336051E+01,  2.081694764655140E-05,  4.934645454032471E+02,  1.479369490022920E+08, -3.667596235695604E-01,
2460996.191666667, A.D. 2025-Nov-16 16:36:00.0000,  8.649932892524417E+07,  1.200132529249175E+08, -7.407564573138952E+03, -2.465288212609143E+01,  1.731643885341118E+01,  2.057508151143139E-05,  4.934642517969266E+02,  1.479368609813315E+08, -3.667483810272906E-01,
2460996.194444444, A.D. 2025-Nov-16 16:40:00.0000,  8.649341213058046E+07,  1.200174087283352E+08, -7.407559664167464E+03, -2.465374006200375E+01,  1.731525628647272E+01,  2.033290295333501E-05,  4.934639581996059E+02,  1.479367729630691E+08, -3.667371393708969E-01,
2460996.197222222, A.D. 2025-Nov-16 16:44:00.0000,  8.648749513001907E+07,  1.200215642479312E+08, -7.407554813370109E+03, -2.465459793987535E+01,  1.731407367254880E+01,  2.009041210726537E-05,  4.934636646112845E+02,  1.479366849475046E+08, -3.667258985990509E-01,
2460996.200000000, A.D. 2025-Nov-16 16:48:00.0000,  8.648157792357394E+07,  1.200257194836943E+08, -7.407550020799041E+03, -2.465545575970191E+01,  1.731289101164310E+01,  1.984760909756744E-05,  4.934633710319614E+02,  1.479365969346377E+08, -3.667146587104144E-01,
2460996.202777778, A.D. 2025-Nov-16 16:52:00.0000,  8.647566051125903E+07,  1.200298744356131E+08, -7.407545286543667E+03, -2.465631352147912E+01,  1.731170830375929E+01,  1.960449406102072E-05,  4.934630774616362E+02,  1.479365089244683E+08, -3.667034197036830E-01,
2460996.205555555, A.D. 2025-Nov-16 16:56:00.0000,  8.646974289308827E+07,  1.200340291036763E+08, -7.407540610671043E+03, -2.465717122520267E+01,  1.731052554890105E+01,  1.936106712552288E-05,  4.934627839003080E+02,  1.479364209169962E+08, -3.666921815775380E-01,
2460996.208333333, A.D. 2025-Nov-16 17:00:00.0000,  8.646382506907558E+07,  1.200381834878728E+08, -7.407535993255675E+03, -2.465802887086824E+01,  1.730934274707204E+01,  1.911732841985980E-05,  4.934624903479762E+02,  1.479363329122211E+08, -3.666809443306477E-01,
2460996.211111111, A.D. 2025-Nov-16 17:04:00.0000,  8.645790703923491E+07,  1.200423375881911E+08, -7.407531434372067E+03, -2.465888645847153E+01,  1.730815989827594E+01,  1.887327808081096E-05,  4.934621968046401E+02,  1.479362449101428E+08, -3.666697079616934E-01,
2460996.213888889, A.D. 2025-Nov-16 17:08:00.0000,  8.645198880358016E+07,  1.200464914046202E+08, -7.407526934109628E+03, -2.465974398800821E+01,  1.730697700251644E+01,  1.862891623982676E-05,  4.934619032702992E+02,  1.479361569107612E+08, -3.666584724693381E-01,
2460996.216666667, A.D. 2025-Nov-16 17:12:00.0000,  8.644607036212529E+07,  1.200506449371486E+08, -7.407522492527962E+03, -2.466060145947399E+01,  1.730579405979720E+01,  1.838424302214037E-05,  4.934616097449522E+02,  1.479360689140759E+08, -3.666472378522781E-01,
2460996.219444444, A.D. 2025-Nov-16 17:16:00.0000,  8.644015171488427E+07,  1.200547981857651E+08, -7.407518109686673E+03, -2.466145887286456E+01,  1.730461107012191E+01,  1.813925856364307E-05,  4.934613162285988E+02,  1.479359809200870E+08, -3.666360041091988E-01,
2460996.222222222, A.D. 2025-Nov-16 17:20:00.0000,  8.643423286187096E+07,  1.200589511504585E+08, -7.407513785697520E+03, -2.466231622817561E+01,  1.730342803349425E+01,  1.789396298956802E-05,  4.934610227212384E+02,  1.479358929287939E+08, -3.666247712387479E-01,
2460996.225000000, A.D. 2025-Nov-16 17:24:00.0000,  8.642831380309939E+07,  1.200631038312175E+08, -7.407509520620108E+03, -2.466317352540282E+01,  1.730224494991789E+01,  1.764835643758289E-05,  4.934607292228703E+02,  1.479358049401967E+08, -3.666135392396289E-01,
2460996.227777778, A.D. 2025-Nov-16 17:28:00.0000,  8.642239453858344E+07,  1.200672562280307E+08, -7.407505314514041E+03, -2.466403076454191E+01,  1.730106181939652E+01,  1.740243904180261E-05,  4.934604357334935E+02,  1.479357169542950E+08, -3.666023081105118E-01,
2460996.230555556, A.D. 2025-Nov-16 17:32:00.0000,  8.641647506833705E+07,  1.200714083408870E+08, -7.407501167476177E+03, -2.466488794558854E+01,  1.729987864193381E+01,  1.715621092923669E-05,  4.934601422531074E+02,  1.479356289710887E+08, -3.665910778500713E-01,
2460996.233333333, A.D. 2025-Nov-16 17:36:00.0000,  8.641055539237420E+07,  1.200755601697751E+08, -7.407497079566121E+03, -2.466574506853843E+01,  1.729869541753346E+01,  1.690967222778283E-05,  4.934598487817115E+02,  1.479355409905776E+08, -3.665798484569820E-01,
2460996.236111111, A.D. 2025-Nov-16 17:40:00.0000,  8.640463551070881E+07,  1.200797117146837E+08, -7.407493050850928E+03, -2.466660213338727E+01,  1.729751214619914E+01,  1.666282307510869E-05,  4.934595553193049E+02,  1.479354530127614E+08, -3.665686199299332E-01,
2460996.238888889, A.D. 2025-Nov-16 17:44:00.0000,  8.639871542335482E+07,  1.200838629756015E+08, -7.407489081427455E+03, -2.466745914013075E+01,  1.729632882793454E+01,  1.641566360177649E-05,  4.934592618658871E+02,  1.479353650376399E+08, -3.665573922675867E-01,
2460996.241666667, A.D. 2025-Nov-16 17:48:00.0000,  8.639279513032620E+07,  1.200880139525173E+08, -7.407485171355307E+03, -2.466831608876458E+01,  1.729514546274335E+01,  1.616819393657210E-05,  4.934589684214572E+02,  1.479352770652130E+08, -3.665461654686332E-01,
2460996.244444444, A.D. 2025-Nov-16 17:52:00.0000,  8.638687463163686E+07,  1.200921646454199E+08, -7.407481320723891E+03, -2.466917297928445E+01,  1.729396205062924E+01,  1.592041421449863E-05,  4.934586749860147E+02,  1.479351890954805E+08, -3.665349395317458E-01,
2460996.247222222, A.D. 2025-Nov-16 17:56:00.0000,  8.638095392730080E+07,  1.200963150542979E+08, -7.407477529585361E+03, -2.467002981168605E+01,  1.729277859159592E+01,  1.567232456523016E-05,  4.934583815595587E+02,  1.479351011284420E+08, -3.665237144556008E-01,
2460996.250000000, A.D. 2025-Nov-16 18:00:00.0000,  8.637503301733190E+07,  1.201004651791401E+08, -7.407473798036575E+03, -2.467088658596509E+01,  1.729159508564705E+01,  1.542392512376978E-05,  4.934580881420887E+02,  1.479350131640975E+08, -3.665124902388777E-01,
2460996.252777778, A.D. 2025-Nov-16 18:04:00.0000,  8.636911190174416E+07,  1.201046150199352E+08, -7.407470126129687E+03, -2.467174330211728E+01,  1.729041153278634E+01,  1.517521601623883E-05,  4.934577947336041E+02,  1.479349252024466E+08, -3.665012668802513E-01,
2460996.255555556, A.D. 2025-Nov-16 18:08:00.0000,  8.636319058055155E+07,  1.201087645766721E+08, -7.407466513954103E+03, -2.467259996013829E+01,  1.728922793301748E+01,  1.492619738030498E-05,  4.934575013341039E+02,  1.479348372434893E+08, -3.664900443784025E-01,
